ema, rdp5, rdp10, rdp15
1642.5205,0.026945904,-0.034474134,-0.022395927
1642.0881,-0.003904598,0.001313386,-0.02907526
1643.485,0.005646927,0.020480448,-0.05000352
1646.6174,0.018552037,0.019074919,-0.046020772
1648.066,0.002892516,0.031971194,-0.05446587
1644.5184,-0.017275592,0.026945904,-0.034474134
1643.6488,-1.16E-04,-0.003904598,0.001313386
1646.3411,0.004875499,0.005646927,0.020480448
1646.9785,-0.005798147,0.018552037,0.019074919
1639.5248,-0.02669514,0.002892516,0.031971194
1628.79,-0.027282808,-0.017275592,0.026945904
1619.1703,-0.036264595,-1.16E-04,-0.003904598
1607.154,-0.059151184,0.004875499,0.005646927
1595.7074,-0.06038689,-0.005798147,0.018552037
1592.5525,-0.01850017,-0.02669514,0.002892516
1584.4896,-0.021193672,-0.027282808,-0.017275592
1582.0837,-0.005206575,-0.036264595,-1.16E-04
1581.0248,0.011352823,-0.059151184,0.004875499
1581.2803,0.020891404,-0.06038689,-0.005798147
1583.9879,0.0094244,-0.01850017,-0.02669514
1581.7365,0.013200272,-0.021193672,-0.027282808
1579.7869,-2.99E-04,-0.005206575,-0.036264595
1582.3235,0.00994421,0.011352823,-0.059151184
1583.0549,0.002325685,0.020891404,-0.06038689
1587.2379,0.00573734,0.0094244,-0.01850017
1593.8982,0.030399406,0.013200272,-0.021193672
1599.2388,0.030922579,-2.99E-04,-0.005206575
1603.2006,0.016691102,0.00994421,0.011352823
1603.8446,0.012887971,0.002325685,0.020891404
1605.4521,0.004931535,0.00573734,0.0094244
1604.266,-0.012970997,0.030399406,0.013200272
1588.3126,-0.05929901,0.030922579,-2.99E-04
1581.7701,-0.039189693,0.016691102,0.00994421
1579.36,-0.022845875,0.012887971,0.002325685
1581.8141,-0.01256297,0.004931535,0.00573734
1588.4506,0.009677891,-0.012970997,0.030399406
1595.713,0.06576583,-0.05929901,0.030922579
1603.1001,0.04953076,-0.039189693,0.016691102
1608.036,0.036987524,-0.022845875,0.012887971
1613.2631,0.026727341,-0.01256297,0.004931535
1621.1561,0.023362217,0.009677891,-0.012970997
1628.3052,0.019781392,0.06576583,-0.05929901
1635.5977,0.019673534,0.04953076,-0.039189693
1641.6484,0.023387648,0.036987524,-0.022845875
1646.167,0.018400745,0.026727341,-0.01256297
1646.5012,-0.00295875,0.023362217,0.009677891
1646.6093,-0.005950863,0.019781392,0.06576583
1646.1337,-0.012338064,0.019673534,0.04953076
1648.0143,-0.006188995,0.023387648,0.036987524
1650.6813,-0.001736537,0.018400745,0.026727341
1657.0133,0.020936498,-0.00295875,0.023362217
1662.7279,0.02340558,-0.005950863,0.019781392
1664.6791,0.017181294,-0.012338064,0.019673534
1668.2971,0.016447794,-0.006188995,0.023387648
1673.8652,0.020940825,-0.001736537,0.018400745
1677.2167,0.004921734,0.020936498,-0.00295875
1682.8368,0.011705089,0.02340558,-0.005950863
1682.9589,0.006559104,0.017181294,-0.012338064
1685.419,0.00742228,0.016447794,-0.006188995
1687.1595,-0.001190951,0.020940825,-0.001736537
1689.4559,0.004743834,0.004921734,0.020936498
1685.8463,-0.01988478,0.011705089,0.02340558
1685.8313,0.001378163,0.006559104,0.017181294
1689.0253,0.003857839,0.00742228,0.016447794
1693.5765,0.010424311,-0.001190951,0.020940825
1696.9052,0.006817193,0.004743834,0.004921734
1700.4004,0.025708815,-0.01988478,0.011705089
1704.7217,0.021497589,0.001378163,0.006559104
1700.6469,-0.010253891,0.003857839,0.00742228
1694.559,-0.02429055,0.010424311,-0.001190951
1683.1145,-0.042614404,0.006817193,0.004743834
1671.5873,-0.051855497,0.025708815,-0.01988478
1665.7555,-0.04621341,0.021497589,0.001378163
1653.0912,-0.048635926,-0.010253891,0.003857839
1643.761,-0.038175076,-0.02429055,0.010424311
1634.1704,-0.025364254,-0.042614404,0.006817193
1630.3402,-0.006434999,-0.051855497,0.025708815
1627.5565,-0.015836297,-0.04621341,0.021497589
1615.4689,-0.02203532,-0.048635926,-0.010253891
1602.9332,-0.03339677,-0.038175076,-0.02429055
1596.445,-0.015866593,-0.025364254,-0.042614404
1591.1796,-0.027801529,-0.006434999,-0.051855497
1592.5061,-0.011513088,-0.015836297,-0.04621341
1592.7365,0.01693555,-0.02203532,-0.048635926
1594.3994,0.031079546,-0.03339677,-0.038175076
1601.005,0.036256243,-0.015866593,-0.025364254
1605.0425,0.032526143,-0.027801529,-0.006434999
1602.814,-0.002447121,-0.011513088,-0.015836297
1607.671,0.02098311,0.01693555,-0.02203532
1611.9169,0.017394818,0.031079546,-0.03339677
1612.0994,-0.00897126,0.036256243,-0.015866593
1607.1816,-0.02077482,0.032526143,-0.027801529
1604.6613,4.27E-04,-0.002447121,-0.011513088
1606.7533,-0.007362781,0.02098311,0.01693555
1609.8905,-0.003965918,0.017394818,0.031079546
1611.5521,0.003329548,-0.00897126,0.036256243
1616.1562,0.029643867,-0.02077482,0.032526143
1624.9326,0.041051615,4.27E-04,-0.002447121
1632.1122,0.028301278,-0.007362781,0.02098311
1638.1376,0.024530984,-0.003965918,0.017394818
1641.834,0.023742458,0.003329548,-0.00897126
1646.0155,0.017233917,0.029643867,-0.02077482
1646.7122,-0.006349268,0.041051615,4.27E-04
1646.9729,-0.007719,0.028301278,-0.007362781
1654.1497,0.012404945,0.024530984,-0.003965918
1658.3534,0.011197528,0.023742458,0.003329548
1663.9047,0.014055111,0.017233917,0.029643867
1665.6581,0.014046707,-0.006349268,0.041051615
1668.8893,0.020515613,-0.007719,0.028301278
1671.3135,-0.001099305,0.012404945,0.024530984
1674.7303,0.007891718,0.011197528,0.023742458
1679.3271,0.006885663,0.014055111,0.017233917
1681.86,0.011550363,0.014046707,-0.006349268
1685.5254,0.010922688,0.020515613,-0.007719
1686.9901,0.007043365,-0.001099305,0.012404945
1693.4266,0.018230403,0.007891718,0.011197528
1699.4393,0.015179194,0.006885663,0.014055111
1704.5491,0.019503662,0.011550363,0.014046707
1708.8568,0.015233606,0.010922688,0.020515613
1712.4059,0.019936793,0.007043365,-0.001099305
1716.6813,0.008498278,0.018230403,0.007891718
1718.2389,5.69E-04,0.015179194,0.006885663
1716.6503,-0.008515958,0.019503662,0.011550363
1715.4381,-0.008979833,0.015233606,0.010922688
1719.4169,0.005056168,0.019936793,0.007043365
1724.3154,0.005842728,0.008498278,0.018230403
1726.35,0.005810492,5.69E-04,0.015179194
1722.1403,-0.002923464,-0.008515958,0.019503662
1721.3174,0.004349414,-0.008979833,0.015233606
1726.5706,0.007059177,0.005056168,0.019936793
1729.1605,-0.00251734,0.005842728,0.008498278
1730.7343,0.00146443,0.005810492,5.69E-04
1735.0272,0.027502434,-0.002923464,-0.008515958
1737.932,0.018346606,0.004349414,-0.008979833
1737.1272,-0.007822201,0.007059177,0.005056168
1735.3861,-0.006381057,-0.00251734,0.005842728
1736.621,0.002607917,0.00146443,0.005810492
1733.5391,-0.017686332,0.027502434,-0.002923464
1730.5809,-0.017604554,0.018346606,0.004349414
1721.4071,-0.028375218,-0.007822201,0.007059177
1706.6249,-0.046817347,-0.006381057,-0.00251734
1700.8268,-0.036708497,0.002607917,0.00146443
1694.709,-0.029612873,-0.017686332,0.027502434
1688.3733,-0.03241889,-0.017604554,0.018346606
1689.6151,0.005858572,-0.028375218,-0.007822201
1690.8182,0.029213963,-0.046817347,-0.006381057
1682.9563,-0.015569581,-0.036708497,0.002607917
1675.0135,-0.016165342,-0.029612873,-0.017686332
1666.026,-0.019813277,-0.03241889,-0.017604554
1652.857,-0.055706963,0.005858572,-0.028375218
1643.2723,-0.053490415,0.029213963,-0.046817347
1626.7837,-0.05490736,-0.015569581,-0.036708497
1617.8507,-0.037194807,-0.016165342,-0.029612873
1615.7802,-0.013852054,-0.019813277,-0.03241889
1617.1802,0.014123395,-0.055706963,0.005858572
1621.9945,0.022630237,-0.053490415,0.029213963
1623.6752,0.044572484,-0.05490736,-0.015569581
1631.3085,0.050388068,-0.037194807,-0.016165342
1637.8727,0.035228617,-0.013852054,-0.019813277
1637.892,0.009360444,0.014123395,-0.055706963
1640.6097,0.006233042,0.022630237,-0.053490415
1641.9313,0.010316454,0.044572484,-0.05490736
1643.885,-0.00610168,0.050388068,-0.037194807
1650.176,0.006736229,0.035228617,-0.013852054
1658.2607,0.03213124,0.009360444,0.014123395
1664.6141,0.023342729,0.006233042,0.022630237
1672.7578,0.035277613,0.010316454,0.044572484
1679.7897,0.034037717,-0.00610168,0.050388068
1686.222,0.021852272,0.006736229,0.035228617
1696.9135,0.02903116,0.03213124,0.009360444
1703.8262,0.024526162,0.023342729,0.006233042
1708.2252,0.012015265,0.035277613,0.010316454
1714.5541,0.018706936,0.034037717,-0.00610168
1717.6117,0.01045008,0.021852272,0.006736229
1720.495,-0.004397374,0.02903116,0.03213124
1717.9476,-0.013699247,0.024526162,0.023342729
1714.016,-0.015951784,0.012015265,0.035277613
1708.4613,-0.030824145,0.018706936,0.034037717
1701.1328,-0.033540685,0.01045008,0.021852272
1695.9799,-0.032713078,-0.004397374,0.02903116
1693.7715,-0.013362573,-0.013699247,0.024526162
1690.1473,-0.013331065,-0.015951784,0.012015265
1691.8463,0.007353653,-0.030824145,0.018706936
1698.0787,0.030619364,-0.033540685,0.01045008
1705.2728,0.03502513,-0.032713078,-0.004397374
1711.2336,0.029757746,-0.013362573,-0.013699247
1720.5887,0.049151067,-0.013331065,-0.015951784
1726.7289,0.030995399,0.007353653,-0.030824145
1729.0731,0.008961028,0.030619364,-0.033540685
1729.6488,-0.001211094,0.03502513,-0.032713078
1731.0726,9.74E-04,0.029757746,-0.013362573
1734.6143,-0.005250244,0.049151067,-0.013331065
1734.7972,-0.008999086,0.030995399,0.007353653
1739.4501,0.011280226,0.008961028,0.030619364
1745.3739,0.021432487,-0.001211094,0.03502513
1749.9608,0.01816017,9.74E-04,0.029757746
1754.6627,0.01411838,-0.005250244,0.049151067
1757.9061,0.020368403,-0.008999086,0.030995399
1758.1914,7.22E-04,0.011280226,0.008961028
1763.0062,0.007461589,0.021432487,-0.001211094
1768.525,0.012605209,0.01816017,9.74E-04
1772.6722,0.008903472,0.01411838,-0.005250244
1774.9094,0.007329678,0.020368403,-0.008999086
1776.6937,0.013925756,7.22E-04,0.011280226
1779.3893,0.004432563,0.007461589,0.021432487
1779.7373,-0.005288714,0.012605209,0.01816017
1775.4266,-0.017364759,0.008903472,0.01411838
1764.6923,-0.034817748,0.007329678,0.020368403
1761.0018,-0.021072617,0.013925756,7.22E-04
1757.4631,-0.026176276,0.004432563,0.007461589
1756.9766,-0.014653605,-0.005288714,0.012605209
1757.9785,0.002161342,-0.017364759,0.008903472
1762.3108,0.033622775,-0.034817748,0.007329678
1764.9569,0.016778937,-0.021072617,0.013925756
1765.5078,0.013996307,-0.026176276,0.004432563
1764.5123,0.00313385,-0.014653605,-0.005288714
1758.5684,-0.015437064,0.002161342,-0.017364759
1752.806,-0.028028144,0.033622775,-0.034817748
1748.1571,-0.025896335,0.016778937,-0.021072617
1750.5514,-0.004288009,0.013996307,-0.026176276
1748.9911,-0.010099248,0.00313385,-0.014653605
1752.1309,0.01723546,-0.015437064,0.002161342
1756.8506,0.026575925,-0.028028144,0.033622775
1761.4844,0.029175026,-0.025896335,0.016778937
1767.6719,0.018345257,-0.004288009,0.013996307
1771.6852,0.025815517,-0.010099248,0.00313385
1773.1917,0.008233758,0.01723546,-0.015437064
1775.4254,0.004859976,0.026575925,-0.028028144
1780.8573,0.012673979,0.029175026,-0.025896335
1788.4567,0.014750974,0.018345257,-0.004288009
1793.8154,0.015388149,0.025815517,-0.010099248
1799.8284,0.025100907,0.008233758,0.01723546
1802.2334,0.015406079,0.004859976,0.026575925
1807.2561,0.013741426,0.012673979,0.029175026
1812.3304,0.007570687,0.014750974,0.018345257
1819.1842,0.017270334,0.015388149,0.025815517
1827.5133,0.020258982,0.025100907,0.008233758
1833.2047,0.0243508,0.015406079,0.004859976
1839.8535,0.021397091,0.013741426,0.012673979
1846.4456,0.021924805,0.007570687,0.014750974
1852.5018,0.016316477,0.017270334,0.015388149
1857.8597,0.009920349,0.020258982,0.025100907
1862.0751,0.012376262,0.0243508,0.015406079
1870.4495,0.020091617,0.021397091,0.013741426
1876.5303,0.014972109,0.021924805,0.007570687
1880.6377,0.010837982,0.016316477,0.017270334
1882.4921,0.005651068,0.009920349,0.020258982
1879.6022,-0.005801091,0.012376262,0.0243508
1878.9114,-0.014601186,0.020091617,0.021397091
1883.0807,-5.73E-04,0.014972109,0.021924805
1886.9229,0.002751661,0.010837982,0.016316477
1884.623,-0.007667027,0.005651068,0.009920349
1879.1617,-0.005738685,-0.005801091,0.012376262
1877.417,-0.003043511,-0.014601186,0.020091617
1876.8721,-0.01319644,-5.73E-04,0.014972109
1880.9592,-0.002617887,0.002751661,0.010837982
1887.9095,0.021483144,-0.007667027,0.005651068
1894.2086,0.033429936,-0.005738685,-0.005801091
1897.2753,0.020904224,-0.003043511,-0.014601186
1899.3948,0.017698955,-0.01319644,-5.73E-04
1896.1061,-0.007568667,-0.002617887,0.002751661
1899.8323,-5.06E-04,0.021483144,-0.007667027
1903.4733,-7.14E-04,0.033429936,-0.005738685
1909.9723,0.013840994,0.020904224,-0.003043511
1916.4781,0.018151134,0.017698955,-0.01319644
1920.9746,0.029745884,-0.007568667,-0.002617887
1925.2616,0.014451072,-5.06E-04,0.021483144
1929.7014,0.015338534,-7.14E-04,0.033429936
1937.331,0.0164672,0.013840994,0.020904224
1932.8112,-0.01429602,0.018151134,0.017698955
1928.8723,-0.013326715,0.029745884,-0.007568667
1925.859,-0.014723964,0.014451072,-5.06E-04
1920.5145,-0.02481692,0.015338534,-7.14E-04
1915.8334,-0.035947856,0.0164672,0.013840994
1918.2382,0.006857366,-0.01429602,0.018151134
1922.7831,0.014552128,-0.013326715,0.029745884
1927.0941,0.015952423,-0.014723964,0.014451072
1927.4641,0.015696628,-0.02481692,0.015338534
1927.1663,0.015217882,-0.035947856,0.0164672
1927.2699,-9.33E-05,0.006857366,-0.01429602
1922.1748,-0.020175539,0.014552128,-0.013326715
1916.8477,-0.025098454,0.015952423,-0.014723964
1914.4043,-0.012602744,0.015696628,-0.02481692
1917.3871,0.001734164,0.015217882,-0.035947856
1923.9619,0.011713539,-9.33E-05,0.006857366
1930.6211,0.029161826,-0.020175539,0.014552128
1935.2249,0.030650882,-0.025098454,0.015952423
1940.6846,0.030394362,-0.012602744,0.015696628
1943.6908,0.013683591,0.001734164,0.015217882
1952.7457,0.019843483,0.011713539,-9.33E-05
1959.4238,0.014755324,0.029161826,-0.020175539
1966.8563,0.021984577,0.030650882,-0.025098454
1975.2952,0.023709327,0.030394362,-0.012602744
1983.733,0.031579167,0.013683591,0.001734164
1988.8334,0.010196298,0.019843483,0.011713539
1996.3278,0.020220142,0.014755324,0.029161826
2001.118,0.011865262,0.021984577,0.030650882
2008.3121,0.013956804,0.023709327,0.030394362
2014.2715,0.01022563,0.031579167,0.013683591
2018.9237,0.01407997,0.010196298,0.019843483
2021.0586,0.001628548,0.020220142,0.014755324
2021.2845,9.45E-04,0.011865262,0.021984577
2023.6914,-0.001850689,0.013956804,0.023709327
2027.6514,0.002639703,0.01022563,0.031579167
2032.3213,0.006610931,0.01407997,0.010196298
2039.873,0.019944867,0.001628548,0.020220142
2048.9268,0.031129593,9.45E-04,0.011865262
2055.6516,0.024211686,-0.001850689,0.013956804
2060.0427,0.016696982,0.002639703,0.01022563
2065.275,0.017162336,0.006610931,0.01407997
2068.381,0.005183365,0.019944867,0.001628548
2072.369,0.001525162,0.031129593,9.45E-04
2076.8845,0.005954192,0.024211686,-0.001850689
2079.4038,0.005713234,0.016696982,0.002639703
2085.157,0.010531096,0.017162336,0.006610931
2088.0952,0.009150301,0.005183365,0.019944867
2089.7722,0.003907405,0.001525162,0.031129593
2094.9568,0.009899993,0.005954192,0.024211686
2097.2969,0.008222109,0.005713234,0.016696982
2091.8215,-0.018143699,0.010531096,0.017162336
2089.8892,-0.008424499,0.009150301,0.005183365
2089.2454,-0.0046793,0.003907405,0.001525162
2093.4878,-0.002471998,0.009899993,0.005954192
2097.7917,0.003963667,0.008222109,0.005713234
2099.8079,0.018334137,-0.018143699,0.010531096
2093.7927,-0.00596973,-0.008424499,0.009150301
2089.4395,-0.007015912,-0.0046793,0.003907405
2087.9004,-0.013608394,-0.002471998,0.009899993
2084.2598,-0.021423094,0.003963667,0.008222109
2076.5237,-0.029551232,0.018334137,-0.018143699
2062.919,-0.02958356,-0.00596973,-0.008424499
2045.7733,-0.04577158,-0.007015912,-0.0046793
2039.5364,-0.03225668,-0.013608394,-0.002471998
2033.7334,-0.028593484,-0.021423094,0.003963667
2024.8086,-0.027605848,-0.029551232,0.018334137
2015.2913,-0.015573826,-0.02958356,-0.00596973
2014.861,0.018182408,-0.04577158,-0.007015912
2012.9486,-0.004611319,-0.03225668,-0.013608394
2004.343,-0.020193769,-0.028593484,-0.021423094
1995.8,-0.013815214,-0.027605848,-0.029551232
1986.6162,-0.013827479,-0.015573826,-0.02958356
1981.9788,-0.02469275,0.018182408,-0.04577158
1973.4437,-0.03291278,-0.004611319,-0.03225668
1964.4032,-0.021158246,-0.020193769,-0.028593484
1965.6542,0.00460333,-0.013815214,-0.027605848
1973.46,0.028104318,-0.013827479,-0.015573826
1974.8213,0.008576809,-0.02469275,0.018182408
1979.1211,0.029402308,-0.03291278,-0.004611319
1983.5914,0.03797763,-0.021158246,-0.020193769
1983.1879,0.005541251,0.00460333,-0.013815214
1977.6584,-0.024512647,0.028104318,-0.013827479
1976.3734,-0.004565054,0.008576809,-0.02469275
1965.8822,-0.036266685,0.029402308,-0.03291278
1964.3,-0.021734025,0.03797763,-0.021158246
1963.2457,-0.011379771,0.005541251,0.00460333
1966.8229,0.013085882,-0.024512647,0.028104318
1974.1422,0.016329939,-0.004565054,0.008576809
1982.0453,0.046644345,-0.036266685,0.029402308
1988.0731,0.02768688,-0.021734025,0.03797763
1997.8143,0.03968801,-0.011379771,0.005541251
2009.0586,0.036802247,0.013085882,-0.024512647
2018.5254,0.026439711,0.016329939,-0.004565054
2029.2454,0.029036604,0.046644345,-0.036266685
2041.6735,0.03936021,0.02768688,-0.021734025
2054.6777,0.034328658,0.03968801,-0.011379771
2067.945,0.032604024,0.036802247,0.013085882
2077.5303,0.028924584,0.026439711,0.016329939
2088.1099,0.028135326,0.029036604,0.046644345
2095.8298,0.01689319,0.03936021,0.02768688
2101.0923,0.00732897,0.034328658,0.03968801
2106.4666,0.003281437,0.032604024,0.036802247
2109.6511,0.003081369,0.028924584,0.026439711
2105.6016,-0.019259037,0.028135326,0.029036604
2108.8652,-0.002252324,0.01689319,0.03936021
2115.3035,0.008915607,0.00732897,0.034328658
2120.3435,0.005888255,0.003281437,0.032604024
2123.8176,0.007223026,0.003081369,0.028924584
2123.5906,0.015928032,-0.019259037,0.028135326
2132.8538,0.022616306,-0.002252324,0.01689319
2145.9924,0.026846506,0.008915607,0.00732897
2156.3577,0.026778823,0.005888255,0.003281437
2168.2852,0.036618467,0.007223026,0.003081369
2175.8882,0.039393652,0.015928032,-0.019259037
2182.05,0.016954638,0.022616306,-0.002252324
2187.3103,0.004462079,0.026846506,0.008915607
2188.321,-0.002484262,0.026778823,0.005888255
2196.449,0.005848358,0.036618467,0.007223026
2197.3052,-0.00252462,0.039393652,0.015928032
2193.9714,-0.011809516,0.016954638,0.022616306
2184.668,-0.027577216,0.004462079,0.026846506
2175.5676,-0.02426161,-0.002484262,0.026778823
2173.78,-0.02796375,0.005848358,0.036618467
2163.5544,-0.035479173,-0.00252462,0.039393652
2154.8586,-0.02777158,-0.011809516,0.016954638
2144.724,-0.02014949,-0.027577216,0.004462079
2136.262,-0.01718424,-0.02426161,-0.002484262
2136.1643,-0.014238636,-0.02796375,0.005848358
2128.034,-0.012785855,-0.035479173,-0.00252462
2124.7278,-0.004047054,-0.02777158,-0.011809516
2110.923,-0.023035089,-0.02014949,-0.027577216
2101.091,-0.019334909,-0.01718424,-0.02426161
2088.0466,-0.046779178,-0.014238636,-0.02796375
2088.8193,-0.001718006,-0.012785855,-0.035479173
2091.1035,-0.005332707,-0.004047054,-0.02777158
2091.6414,0.018524053,-0.023035089,-0.02014949
2101.8057,0.039146148,-0.019334909,-0.01718424
2109.7136,0.051805906,-0.046779178,-0.014238636
2110.6113,0.010655353,-0.001718006,-0.012785855
2111.1826,0.006299271,-0.005332707,-0.004047054
2108.8884,0.002827371,0.018524053,-0.023035089
2103.7805,-0.027594259,0.039146148,-0.019334909
2097.3083,-0.032652527,0.051805906,-0.046779178
2087.1807,-0.031941116,0.010655353,-0.001718006
2079.492,-0.030627348,0.006299271,-0.005332707
2078.9597,-0.010896687,0.002827371,0.018524053
2080.4749,0.001526355,-0.027594259,0.039146148
2073.7048,-0.011967596,-0.032652527,0.051805906
2065.3494,-0.007201938,-0.031941116,0.010655353
2056.2104,-0.014198954,-0.030627348,0.006299271
2054.6016,-0.013799952,-0.010896687,0.002827371
2056.4614,-0.010845819,0.001526355,-0.027594259
2056.3408,0.004509903,-0.011967596,-0.032652527
2063.235,0.028977377,-0.007201938,-0.031941116
2064.646,0.025073659,-0.014198954,-0.030627348
2064.299,0.007196664,-0.013799952,-0.010896687
2070.323,0.014787548,-0.010845819,0.001526355
2076.396,0.021805877,0.004509903,-0.011967596
2086.2659,0.01670641,0.028977377,-0.007201938
2098.072,0.036231644,0.025073659,-0.014198954
2110.807,0.047912944,0.007196664,-0.013799952
2122.8835,0.03665455,0.014787548,-0.010845819
2134.4255,0.03803519,0.021805877,0.004509903
2143.61,0.025689928,0.01670641,0.028977377
2146.32,0.005528301,0.036231644,0.025073659
2139.0027,-0.024063846,0.047912944,0.007196664
2137.1296,-0.019136993,0.03665455,0.014787548
2135.7178,-0.02316805,0.03803519,0.021805877
2137.6147,-0.016121332,0.025689928,0.01670641
2136.1873,-0.012368082,0.005528301,0.036231644
2134.992,0.009707394,-0.024063846,0.047912944
2138.9824,0.011884666,-0.019136993,0.03665455
2140.1946,0.007027924,-0.02316805,0.03803519
2146.4016,0.012134081,-0.016121332,0.025689928
2147.2173,0.009387556,-0.012368082,0.005528301
2151.5134,0.018068638,0.009707394,-0.024063846
2156.0732,0.008984017,0.011884666,-0.019136993
2156.028,0.00503956,0.007027924,-0.02316805
2151.4648,-0.01751082,0.012134081,-0.016121332
2155.634,0.010151259,0.009387556,-0.012368082
2148.7603,-0.021870214,0.018068638,0.009707394
2132.2605,-0.049693946,0.008984017,0.011884666
2109.5027,-0.06372434,0.00503956,0.007027924
2076.3518,-0.08881449,-0.01751082,0.012134081
2034.971,-0.13941845,0.010151259,0.009387556
1988.247,-0.15081534,-0.021870214,0.018068638
1951.845,-0.1258409,-0.049693946,0.008984017
1924.9647,-0.099595256,-0.06372434,0.00503956
1898.634,-0.07739676,-0.08881449,-0.01751082
1894.8801,0.005573856,-0.13941845,0.010151259
1894.4381,0.050695352,-0.15081534,-0.021870214
1887.6669,0.030084576,-0.1258409,-0.049693946
1859.109,-0.039924257,-0.099595256,-0.06372434
1829.4271,-0.046065714,-0.07739676,-0.08881449
1818.8782,-0.054892063,0.005573856,-0.13941845
1806.0579,-0.07285476,0.050695352,-0.15081534
1797.7623,-0.051596817,0.030084576,-0.1258409
1793.9999,0.019525668,-0.039924257,-0.099595256
1801.1002,0.06944529,-0.046065714,-0.07739676
1809.6438,0.037789524,-0.054892063,0.005573856
1823.7369,0.07142203,-0.07285476,0.050695352
1835.1293,0.065806024,-0.051596817,0.030084576
1841.6536,0.049917113,0.019525668,-0.039924257
1830.4889,-0.023869934,0.06944529,-0.046065714
1817.733,-0.04182078,0.037789524,-0.054892063
1820.8783,-0.024812391,0.07142203,-0.07285476
1826.0303,-0.018110245,0.065806024,-0.051596817
1823.4105,-0.029350795,0.049917113,0.019525668
1808.5605,-0.020533826,-0.023869934,0.06944529
1801.6644,0.004171593,-0.04182078,0.037789524
1809.3518,0.003621576,-0.024812391,0.07142203
1811.6693,-0.013917208,-0.018110245,0.065806024
1816.9293,0.013811849,-0.029350795,0.049917113
1824.399,0.060097415,-0.020533826,-0.023869934
1819.6295,0.014920462,0.004171593,-0.04182078
1795.191,-0.07752842,0.003621576,-0.024812391
1766.6952,-0.09238634,-0.013917208,-0.018110245
1760.4977,-0.055637475,0.013811849,-0.029350795
1753.0166,-0.070749864,0.060097415,-0.020533826
1756.2709,-0.017361367,0.014920462,0.004171593
1758.9463,0.042540584,-0.07752842,0.003621576
1748.3949,0.032358963,-0.09238634,-0.013917208
1732.0208,-0.039862618,-0.055637475,0.013811849
1727.6803,-0.007411116,-0.070749864,0.060097415
1734.098,-0.0053807,-0.017361367,0.014920462
1740.5668,-0.001813965,0.042540584,-0.07752842
1751.457,0.052063417,0.032358963,-0.09238634
1763.0654,0.08579554,-0.039862618,-0.055637475
1775.0726,0.065940894,-0.007411116,-0.070749864
1787.1371,0.04297721,-0.0053807,-0.017361367
1802.7461,0.055897802,-0.001813965,0.042540584
1809.9768,0.024445413,0.052063417,0.032358963
1819.1649,0.02565352,0.08579554,-0.039862618
1816.35,-0.009878784,0.065940894,-0.007411116
1820.7561,0.001623614,0.04297721,-0.0053807
1836.2692,0.017767664,0.055897802,-0.001813965
1846.745,0.027054217,0.024445413,0.052063417
1856.2584,0.020685166,0.02565352,0.08579554
1869.414,0.06478906,-0.009878784,0.065940894
1881.4276,0.049554486,0.001623614,0.04297721
1886.9482,0.005641874,0.017767664,0.055897802
1891.4844,0.011108453,0.027054217,0.024445413
1892.7899,0.001953192,0.020685166,0.02565352
1888.2233,-0.027096251,0.06478906,-0.009878784
1896.2604,-5.55E-04,0.049554486,0.001623614
1900.829,0.005274902,0.005641874,0.017767664
1901.2906,-0.003398559,0.011108453,0.027054217
1902.5383,0.00501579,0.001953192,0.020685166
1884.6813,-0.030326832,-0.027096251,0.06478906
1880.4348,-0.033685826,-5.55E-04,0.049554486
1884.9095,-0.008488311,0.005274902,0.005641874
1885.1514,-0.008943126,-0.003398559,0.011108453
1879.335,-0.026977338,0.00501579,0.001953192
1878.8021,0.034975898,-0.030326832,-0.027096251
1870.8749,-0.013029547,-0.033685826,-5.55E-04
1860.7063,-0.043504097,-0.008488311,0.005274902
1853.8202,-0.03172649,-0.008943126,-0.003398559
1839.6768,-0.039314236,-0.026977338,0.00501579
1830.7533,-0.04348659,0.034975898,-0.030326832
1819.8824,-0.034129534,-0.013029547,-0.033685826
1818.9622,-0.002609847,-0.043504097,-0.008488311
1826.4745,0.016558245,-0.03172649,-0.008943126
1830.6805,0.036122505,-0.039314236,-0.026977338
1847.7805,0.06747406,-0.04348659,0.034975898
1861.4332,0.07860843,-0.034129534,-0.013029547
1873.7258,0.059285615,-0.002609847,-0.043504097
1879.5449,0.024939094,0.016558245,-0.03172649
1887.5194,0.038922675,0.036122505,-0.039314236
1892.4934,-0.001977914,0.06747406,-0.04348659
1888.9447,-0.021549674,0.07860843,-0.034129534
1891.108,-0.012033914,0.059285615,-0.002609847
1885.6989,-0.020369709,0.024939094,0.016558245
1880.1083,-0.03212952,0.038922675,0.036122505
1867.9086,-0.048776675,-0.001977914,0.06747406
1862.3193,-0.018557161,-0.021549674,0.07860843
1845.2405,-0.06465551,-0.012033914,0.059285615
1834.8049,-0.038088903,-0.020369709,0.024939094
1837.526,-0.005027569,-0.03212952,0.038922675
1839.5188,0.015601039,-0.048776675,-0.001977914
1845.0588,0.014815545,-0.018557161,-0.021549674
1847.3871,0.044891972,-0.06465551,-0.012033914
1846.3141,0.027305255,-0.038088903,-0.020369709
1842.0742,-0.012600039,-0.005027569,-0.03212952
1838.808,-0.011772729,0.015601039,-0.048776675
1836.3203,-0.02187743,0.014815545,-0.018557161
1844.1387,0.010077063,0.044891972,-0.06465551
