ema100, rdp5, rdp10, rdp15, rdp20, rdp5post
-19.88623, -1.9278785, -0.66201, 4.699717, 1.1454555, -2.0701878
-15.17334, -2.5446157, 1.9538945, 3.4398024, -0.16824408, -1.0893816
4.1329346, -2.2307782, 1.8663932, 0.40708324, 0.4330996, -4.8201966
-23.468872, -2.7839136, 1.492487, -0.49092612, -0.1060921, -3.8287926
-49.815308, -2.785135, -2.1882493, 0.75991696, 3.3870275, -3.1215258
-26.804565, -2.0701878, -1.9278785, -0.66201, 4.699717, -3.212344
-7.5629883, -1.0893816, -2.5446157, 1.9538945, 3.4398024, -2.206373
-40.61853, -4.8201966, -2.2307782, 1.8663932, 0.40708324, 0.4809311
-44.782593, -3.8287926, -2.7839136, 1.492487, -0.49092612, 2.8389094
-56.482056, -3.1215258, -2.785135, -2.1882493, 0.75991696, 5.1358013
-33.73816, -3.212344, -2.0701878, -1.9278785, -0.66201, 5.4243937
-0.20605469, -2.206373, -1.0893816, -2.5446157, 1.9538945, 3.5408092
0.7626953, 0.4809311, -4.8201966, -2.2307782, 1.8663932, 3.2555315
18.45044, 2.8389094, -3.8287926, -2.7839136, 1.492487, 3.4113362
22.447876, 5.1358013, -3.1215258, -2.785135, -2.1882493, 2.9414573
33.662476, 5.4243937, -3.212344, -2.0701878, -1.9278785, 1.6311096
30.722168, 3.5408092, -2.206373, -1.0893816, -2.5446157, 3.7221537
21.833496, 3.2555315, 0.4809311, -4.8201966, -2.2307782, 5.2134547
37.93811, 3.4113362, 2.8389094, -3.8287926, -2.7839136, 3.7994413
32.079468, 2.9414573, 5.1358013, -3.1215258, -2.785135, 4.082774
24.27124, 1.6311096, 5.4243937, -3.212344, -2.0701878, 3.0818012
51.36902, 3.7221537, 3.5408092, -2.206373, -1.0893816, 1.2886122
58.247314, 5.2134547, 3.2555315, 0.4809311, -4.8201966, 0.91175336
48.88611, 3.7994413, 3.4113362, 2.8389094, -3.8287926, -1.1197363
44.764893, 4.082774, 2.9414573, 5.1358013, -3.1215258, -1.7698873
20.731812, 3.0818012, 1.6311096, 5.4243937, -3.212344, 0.21941504
24.530396, 1.2886122, 3.7221537, 3.5408092, -2.206373, 0.22837685
31.67981, 0.91175336, 5.2134547, 3.2555315, 0.4809311, -0.43883198
-1.0559082, -1.1197363, 3.7994413, 3.4113362, 2.8389094, 3.0783598
-4.4768066, -1.7698873, 4.082774, 2.9414573, 5.1358013, 2.6013503
9.5303955, 0.21941504, 3.0818012, 1.6311096, 5.4243937, 2.4013953
15.712036, 0.22837685, 1.2886122, 3.7221537, 3.5408092, 1.734067
15.154053, -0.43883198, 0.91175336, 5.2134547, 3.2555315, 2.978725
34.986816, 3.0783598, -1.1197363, 3.7994413, 3.4113362, 1.260223
17.597412, 2.6013503, -1.7698873, 4.082774, 2.9414573, 1.3437848
24.717407, 2.4013953, 0.21941504, 3.0818012, 1.6311096, 1.3705058
18.61499, 1.734067, 0.22837685, 1.2886122, 3.7221537, 2.7193334
35.163574, 2.978725, -0.43883198, 0.91175336, 5.2134547, 1.8841661
26.923584, 1.260223, 3.0783598, -1.1197363, 3.7994413, 1.6915573
12.211182, 1.3437848, 2.6013503, -1.7698873, 4.082774, 2.014341
20.936401, 1.3705058, 2.4013953, 0.21941504, 3.0818012, -0.0969624
34.98877, 2.7193334, 1.734067, 0.22837685, 1.2886122, -0.29595083
36.62317, 1.8841661, 2.978725, -0.43883198, 0.91175336, -0.82353765
25.258423, 1.6915573, 1.260223, 3.0783598, -1.1197363, 1.7098047
15.398804, 2.014341, 1.3437848, 2.6013503, -1.7698873, 2.2121215
-7.1207275, -0.0969624, 1.3705058, 2.4013953, 0.21941504, 3.3815894
9.582886, -0.29595083, 2.7193334, 1.734067, 0.22837685, 1.6469489
8.427368, -0.82353765, 1.8841661, 2.978725, -0.43883198, 0.20393273
40.309204, 1.7098047, 1.6915573, 1.260223, 3.0783598, -2.6668956
34.784058, 2.2121215, 2.014341, 1.3437848, 2.6013503, -3.2262537
25.01941, 3.3815894, -0.0969624, 1.3705058, 2.4013953, -4.4972625
10.239014, 1.6469489, -0.29595083, 2.7193334, 1.734067, -2.55826
-12.320435, 0.20393273, -0.82353765, 1.8841661, 2.978725, -2.2662933
-19.529175, -2.6668956, 1.7098047, 1.6915573, 1.260223, 0.31599995
-21.606567, -3.2262537, 2.2121215, 2.014341, 1.3437848, 1.3173342
-39.17285, -4.4972625, 3.3815894, -0.0969624, 1.3705058, 2.6074972
-11.6188965, -2.55826, 1.6469489, -0.29595083, 2.7193334, -0.3199578
-24.96643, -2.2662933, 0.20393273, -0.82353765, 1.8841661, 1.560114
8.490234, 0.31599995, -2.6668956, 1.7098047, 1.6915573, -0.48391348
15.432739, 1.3173342, -3.2262537, 2.2121215, 2.014341, -2.325032
8.753662, 2.6074972, -4.4972625, 3.3815894, -0.0969624, -3.9593418
-15.508789, -0.3199578, -2.55826, 1.6469489, -0.29595083, -2.0732207
-0.87145996, 1.560114, -2.2662933, 0.20393273, -0.82353765, -5.1504827
-1.8963623, -0.48391348, 0.31599995, -2.6668956, 1.7098047, -4.636774
-20.197632, -2.325032, 1.3173342, -3.2262537, 2.2121215, -2.6611984
-43.821777, -3.9593418, 2.6074972, -4.4972625, 3.3815894, -1.3339896
-29.225708, -2.0732207, -0.3199578, -2.55826, 1.6469489, -0.42320067
-57.22888, -5.1504827, 1.560114, -2.2662933, 0.20393273, 0.07818884
-39.39148, -4.636774, -0.48391348, 0.31599995, -2.6668956, -0.93570125
-20.736328, -2.6611984, -2.325032, 1.3173342, -3.2262537, -2.5686886
-24.676758, -1.3339896, -3.9593418, 2.6074972, -4.4972625, -2.2773616
-1.0050049, -0.42320067, -2.0732207, -0.3199578, -2.55826, -3.175639
-27.532593, 0.07818884, -5.1504827, 1.560114, -2.2662933, -1.3247356
-29.801758, -0.93570125, -4.636774, -0.48391348, 0.31599995, -2.6892
-36.169678, -2.5686886, -2.6611984, -2.325032, 1.3173342, -2.3706086
-32.736206, -2.2773616, -1.3339896, -3.9593418, 2.6074972, -2.5940478
-20.628906, -3.175639, -0.42320067, -2.0732207, -0.3199578, -5.4832115
-16.606445, -1.3247356, 0.07818884, -5.1504827, 1.560114, -6.469266
-39.85315, -2.6892, -0.93570125, -4.636774, -0.48391348, -6.3231325
-39.50659, -2.3706086, -2.5686886, -2.6611984, -2.325032, -5.683858
-38.37268, -2.5940478, -2.2773616, -1.3339896, -3.9593418, -7.980389
-64.98596, -5.4832115, -3.175639, -0.42320067, -2.0732207, -6.419067
-65.63696, -6.469266, -1.3247356, 0.07818884, -5.1504827, -4.3017907
-75.389404, -6.3231325, -2.6892, -0.93570125, -4.636774, -0.6609841
-58.88745, -5.683858, -2.3706086, -2.5686886, -2.6611984, -1.3356782
-84.11035, -7.980389, -2.5940478, -2.2773616, -1.3339896, -1.5742086
-78.56055, -6.419067, -5.4832115, -3.175639, -0.42320067, -0.7884782
-48.40869, -4.3017907, -6.469266, -1.3247356, 0.07818884, -0.77206737
-14.66272, -0.6609841, -6.3231325, -2.6892, -0.93570125, -3.6695151
-18.842041, -1.3356782, -5.683858, -2.3706086, -2.5686886, 0.2758882
-54.50537, -1.5742086, -7.980389, -2.5940478, -2.2773616, 3.4386137
-45.14868, -0.7884782, -6.419067, -5.4832115, -3.175639, 5.59639
-21.590576, -0.77206737, -4.3017907, -6.469266, -1.3247356, 6.592986
-29.728271, -3.6695151, -0.6609841, -6.3231325, -2.6892, 5.823884
18.560913, 0.2758882, -1.3356782, -5.683858, -2.3706086, 2.2630713
13.497192, 3.4386137, -1.5742086, -7.980389, -2.5940478, 0.38238895
35.22168, 5.59639, -0.7884782, -6.419067, -5.4832115, -0.8833026
55.681152, 6.592986, -0.77206737, -4.3017907, -6.469266, -1.9352559
21.97705, 5.823884, -3.6695151, -0.6609841, -6.3231325, -1.5119581
17.869385, 2.2630713, 0.2758882, -1.3356782, -5.683858, -3.4561932
-10.57605, 0.38238895, 3.4386137, -1.5742086, -7.980389, -2.0201578
-0.061157227, -0.8833026, 5.59639, -0.7884782, -6.419067, 0.06401786
13.527222, -1.9352559, 6.592986, -0.77206737, -4.3017907, -1.9232846
-5.8985596, -1.5119581, 5.823884, -3.6695151, -0.6609841, -0.3208886
-29.29419, -3.4561932, 2.2630713, 0.2758882, -1.3356782, 2.465242
-29.443604, -2.0201578, 0.38238895, 3.4386137, -1.5742086, 2.7078393
10.981079, 0.06401786, -0.8833026, 5.59639, -0.7884782, -1.0128517
-2.9832764, -1.9232846, -1.9352559, 6.592986, -0.77206737, 0.5236535
1.3892822, -0.3208886, -1.5119581, 5.823884, -3.6695151, -0.06438433
11.00769, 2.465242, -3.4561932, 2.2630713, 0.2758882, -2.5096567
5.630127, 2.7078393, -2.0201578, 0.38238895, 3.4386137, -2.3086407
-7.015991, -1.0128517, 0.06401786, -0.8833026, 5.59639, -3.2078688
1.9628906, 0.5236535, -1.9232846, -1.9352559, 6.592986, -4.7882195
-2.0135498, -0.06438433, -0.3208886, -1.5119581, 5.823884, -4.1844463
-22.650513, -2.5096567, 2.465242, -3.4561932, 2.2630713, -3.319041
-18.680664, -2.3086407, 2.7078393, -2.0201578, 0.38238895, -3.0369062
-37.440308, -3.2078688, -1.0128517, 0.06401786, -0.8833026, -2.5413325
-42.49646, -4.7882195, 0.5236535, -1.9232846, -1.9352559, -1.514456
-29.836914, -4.1844463, -0.06438433, -0.3208886, -1.5119581, -5.8371177
-33.357666, -3.319041, -2.5096567, 2.465242, -3.4561932, -5.5769157
-23.749878, -3.0369062, -2.3086407, 2.7078393, -2.0201578, -4.486855
-34.81653, -2.5413325, -3.2078688, -1.0128517, 0.06401786, -3.2371178
-27.780884, -1.514456, -4.7882195, 0.5236535, -1.9232846, -4.738712
-70.072754, -5.8371177, -4.1844463, -0.06438433, -0.3208886, 4.398943
-61.890137, -5.5769157, -3.319041, -2.5096567, 2.465242, 3.365691
-33.712036, -4.486855, -3.0369062, -2.3086407, 2.7078393, 2.6694396
-27.33789, -3.2371178, -2.5413325, -3.2078688, -1.0128517, 1.178462
-39.509888, -4.738712, -1.514456, -4.7882195, 0.5236535, 5.2364774
26.207764, 4.398943, -5.8371177, -4.1844463, -0.06438433, -6.0203853
3.246582, 3.365691, -5.5769157, -3.319041, -2.5096567, -2.010312
10.980957, 2.6694396, -4.486855, -3.0369062, -2.3086407, -4.952965
-8.607178, 1.178462, -3.2371178, -2.5413325, -3.2078688, 0.86888105
20.858154, 5.2364774, -4.738712, -1.514456, -4.7882195, -1.1895148
-55.449097, -6.0203853, 4.398943, -5.8371177, -4.1844463, 6.7461715
-14.351318, -2.010312, 3.365691, -5.5769157, -3.319041, 4.9618998
-37.753174, -4.952965, 2.6694396, -4.486855, -3.0369062, 7.8431764
20.485718, 0.86888105, 1.178462, -3.2371178, -2.5413325, 1.4116094
20.036499, -1.1895148, 5.2364774, -4.738712, -1.514456, -0.27253792
32.85327, 6.7461715, -6.0203853, 4.398943, -5.8371177, -2.24859
37.970093, 4.9618998, -2.010312, 3.365691, -5.5769157, -3.7640836
34.89673, 7.8431764, -4.952965, 2.6694396, -4.486855, -5.4593997
7.67749, 1.4116094, 0.86888105, 1.178462, -3.2371178, -7.964341
-9.8342285, -0.27253792, -1.1895148, 5.2364774, -4.738712, -6.197644
-14.507202, -2.24859, 6.7461715, -6.0203853, 4.398943, -11.143883
-18.31836, -3.7640836, 4.9618998, -2.010312, 3.365691, -10.056474
-30.670166, -5.4593997, 7.8431764, -4.952965, 2.6694396, -12.550984
-73.25635, -7.964341, 1.4116094, 0.86888105, 1.178462, -5.167983
-52.72534, -6.197644, -0.27253792, -1.1895148, 5.2364774, 0.11638722
-105.70801, -11.143883, -2.24859, 6.7461715, -6.0203853, 4.164957
-78.0061, -10.056474, -3.7640836, 4.9618998, -2.010312, -6.263851
-105.14136, -12.550984, -5.4593997, 7.8431764, -4.952965, -4.897414
-46.46521, -5.167983, -7.964341, 1.4116094, 0.86888105, -6.278474
26.155762, 0.11638722, -6.197644, -0.27253792, -1.1895148, -12.54597
-1.0030518, 4.164957, -11.143883, -2.24859, 6.7461715, -15.346798
-102.00256, -6.263851, -10.056474, -3.7640836, 4.9618998, -13.517282
-108.08984, -4.897414, -12.550984, -5.4593997, 7.8431764, -20.490065
-64.9043, -6.278474, -5.167983, -7.964341, 1.4116094, -21.627483
-61.147217, -12.54597, 0.11638722, -6.197644, -0.27253792, -16.46518
-98.125854, -15.346798, 4.164957, -11.143883, -2.24859, -14.5973425
-146.4049, -13.517282, -6.263851, -10.056474, -3.7640836, 3.3352082
-205.89172, -20.490065, -4.897414, -12.550984, -5.4593997, 18.568316
-158.55365, -21.627483, -6.278474, -5.167983, -7.964341, 19.296312
-84.67474, -16.46518, -12.54597, 0.11638722, -6.197644, 15.431963
-91.89197, -14.5973425, -15.346798, 4.164957, -11.143883, 21.933603
19.086426, 3.3352082, -13.517282, -6.263851, -10.056474, 0.6914227
37.941772, 18.568316, -20.490065, -4.897414, -12.550984, 1.9253168
43.168945, 19.296312, -21.627483, -6.278474, -5.167983, 2.070713
53.950928, 15.431963, -16.46518, -12.54597, 0.11638722, -2.134651
65.681274, 21.933603, -14.5973425, -15.346798, 4.164957, -4.8785458
-18.87976, 0.6914227, 3.3352082, -13.517282, -6.263851, -0.3460868
18.712524, 1.9253168, 18.568316, -20.490065, -4.897414, -4.0749574
29.345947, 2.070713, 19.296312, -21.627483, -6.278474, -6.4331965
4.493042, -2.134651, 15.431963, -16.46518, -12.54597, -8.201248
-0.30126953, -4.8785458, 21.933603, -14.5973425, -15.346798, -9.524317
-28.57727, -0.3460868, 0.6914227, 3.3352082, -13.517282, -12.839472
-23.005737, -4.0749574, 1.9253168, 18.568316, -20.490065, -7.767448
-26.356201, -6.4331965, 2.070713, 19.296312, -21.627483, -10.032267
-54.81311, -8.201248, -2.134651, 15.431963, -16.46518, -5.099601
-59.322815, -9.524317, -4.8785458, 21.933603, -14.5973425, 1.274564
-101.9621, -12.839472, -0.3460868, 0.6914227, 3.3352082, 12.09984
-37.53784, -7.767448, -4.0749574, 1.9253168, 18.568316, 7.207114
-56.90222, -10.032267, -6.4331965, 2.070713, 19.296312, 9.120331
-34.97766, -5.099601, -8.201248, -2.134651, 15.431963, 4.055649
9.185852, 1.274564, -9.524317, -4.8785458, 21.933603, -0.6904432
34.30847, 12.09984, -12.839472, -0.3460868, 0.6914227, -5.3541207
37.51892, 7.207114, -7.767448, -4.0749574, 1.9253168, -4.4550953
16.05481, 9.120331, -10.032267, -6.4331965, 2.070713, 4.385904
-15.49176, 4.055649, -5.099601, -8.201248, -2.134651, 8.076618
-12.817688, -0.6904432, 1.274564, -9.524317, -4.8785458, 12.046898
-23.15802, -5.3541207, 12.09984, -12.839472, -0.3460868, 14.692916
-1.2545166, -4.4550953, 7.207114, -7.767448, -4.0749574, 7.3619037
60.53296, 4.385904, 9.120331, -10.032267, -6.4331965, 4.808822
49.05786, 8.076618, 4.055649, -5.099601, -8.201248, 5.038712
71.270386, 12.046898, -0.6904432, 1.274564, -9.524317, 2.0840065
63.864746, 14.692916, -5.3541207, 12.09984, -12.839472, 1.8606567
10.603516, 7.3619037, -4.4550953, 7.207114, -7.767448, 6.9893665
51.978516, 4.808822, 4.385904, 9.120331, -10.032267, 1.8494414
44.27942, 5.038712, 8.076618, 4.055649, -5.099601, -1.4850717
41.975464, 2.0840065, 12.046898, -0.6904432, 1.274564, -3.5255387
38.508545, 1.8606567, 14.692916, -5.3541207, 12.09984, -4.9366064
34.85486, 6.9893665, 7.3619037, -4.4550953, 7.207114, -5.3667755
26.795654, 1.8494414, 4.808822, 4.385904, 9.120331, -4.6744275
-6.8031006, -1.4850717, 5.038712, 8.076618, 4.055649, 1.1439177
-18.08252, -3.5255387, 2.0840065, 12.046898, -0.6904432, 3.99287
-22.986206, -4.9366064, 1.8606567, 14.692916, -5.3541207, 6.8362803
-18.605225, -5.3667755, 6.9893665, 7.3619037, -4.4550953, 9.894512
-9.379883, -4.6744275, 1.8494414, 4.808822, 4.385904, 7.223846
18.840088, 1.1439177, -1.4850717, 5.038712, 8.076618, 2.0355916
28.007935, 3.99287, -3.5255387, 2.0840065, 12.046898, -1.4332292
38.974976, 6.8362803, -4.9366064, 1.8606567, 14.692916, -2.224777
58.291748, 9.894512, -5.3667755, 6.9893665, 7.3619037, -3.7038836
28.657104, 7.223846, -4.6744275, 1.8494414, 4.808822, -7.8261585
3.133667, 2.0355916, 1.1439177, -1.4850717, 5.038712, -3.8748145
-16.860718, -1.4332292, 3.99287, -3.5255387, 2.0840065, -0.52733743
-4.7210693, -2.224777, 6.8362803, -4.9366064, 1.8606567, -3.5025737
8.199341, -3.7038836, 9.894512, -5.3667755, 6.9893665, -6.685668
-50.512817, -7.8261585, 7.223846, -4.6744275, 1.8494414, 0.4400107
-21.3219, -3.8748145, 2.0355916, 1.1439177, -1.4850717, -3.6821642
-4.697876, -0.52733743, -1.4332292, 3.99287, -3.5255387, 0.6370274
-22.829834, -3.5025737, -2.224777, 6.8362803, -4.9366064, 3.5276577
-36.824097, -6.685668, -3.7038836, 9.894512, -5.3667755, 5.3007855
-19.363525, 0.4400107, -7.8261585, 7.223846, -4.6744275, 2.7521183
-33.75415, -3.6821642, -3.8748145, 2.0355916, 1.1439177, 6.3837504
24.65979, 0.6370274, -0.52733743, -1.4332292, 3.99287, 3.2289
26.592285, 3.5276577, -3.5025737, -2.224777, 6.8362803, 0.97036976
17.71399, 5.3007855, -6.685668, -3.7038836, 9.894512, 4.1433277
2.0430908, 2.7521183, 0.4400107, -7.8261585, 7.223846, 4.859845
14.634644, 6.3837504, -3.6821642, -3.8748145, 2.0355916, 3.0665445
37.44336, 3.2289, 0.6370274, -0.52733743, -1.4332292, -0.4341703
15.963135, 0.97036976, 3.5276577, -3.5025737, -2.224777, 0.16639733
38.67456, 4.1433277, 5.3007855, -6.685668, -3.7038836, -1.4724165
24.883545, 4.859845, 2.7521183, 0.4400107, -7.8261585, -2.2632575
16.85083, 3.0665445, 6.3837504, -3.6821642, -3.8748145, -5.978968
6.5286865, -0.4341703, 3.2289, 0.6370274, -0.52733743, -6.4687786
-3.048584, 0.16639733, 0.97036976, 3.5276577, -3.5025737, -6.165242
7.6411133, -1.4724165, 4.1433277, 5.3007855, -6.685668, -10.607661
-7.463501, -2.2632575, 4.859845, 2.7521183, 0.4400107, -6.4586864
-44.594604, -5.978968, 3.0665445, 6.3837504, -3.6821642, -5.6166162
-46.875854, -6.4687786, -0.4341703, 3.2289, 0.6370274, -4.142149
-42.37268, -6.165242, 0.16639733, 0.97036976, 3.5276577, -4.7249513
-66.81775, -10.607661, -1.4724165, 4.1433277, 5.3007855, -0.27392673
-26.574097, -6.4586864, -2.2632575, 4.859845, 2.7521183, -7.3430085
-49.795166, -5.6166162, -5.978968, 3.0665445, 6.3837504, -3.6009755
-37.276245, -4.142149, -6.4687786, -0.4341703, 3.2289, -0.732836
-39.652588, -4.7249513, -6.165242, 0.16639733, 0.97036976, 0.32139236
-25.130493, -0.27392673, -10.607661, -1.4724165, 4.1433277, -0.7525658
-55.48065, -7.3430085, -6.4586864, -2.2632575, 4.859845, 5.1942935
-38.976196, -3.6009755, -5.6166162, -5.978968, 3.0665445, 6.496876
-4.229004, -0.732836, -4.142149, -6.4687786, -0.4341703, 6.443177
-4.2471924, 0.32139236, -4.7249513, -6.165242, 0.16639733, 6.634973
-5.9173584, -0.7525658, -0.27392673, -10.607661, -1.4724165, 6.729666
8.62561, 5.1942935, -7.3430085, -6.4586864, -2.2632575, 5.0133877
23.27649, 6.496876, -3.6009755, -5.6166162, -5.978968, 6.562906
46.869263, 6.443177, -0.732836, -4.142149, -6.4687786, 3.7640412
38.19934, 6.634973, 0.32139236, -4.7249513, -6.165242, 2.9617457
28.671509, 6.729666, -0.7525658, -0.27392673, -10.607661, 3.9883404
22.48108, 5.0133877, 5.1942935, -7.3430085, -6.4586864, 6.578647
48.720825, 6.562906, 6.496876, -3.6009755, -5.6166162, 4.9678617
43.832764, 3.7640412, 6.443177, -0.732836, -4.142149, 5.0489397
28.554077, 2.9617457, 6.634973, 0.32139236, -4.7249513, 7.0570908
30.147705, 3.9883404, 6.729666, -0.7525658, -0.27392673, 5.685182
46.96582, 6.578647, 5.0133877, 5.1942935, -7.3430085, -0.17007412
55.332886, 4.9678617, 6.562906, 6.496876, -3.6009755, -1.263808
50.122314, 5.0489397, 3.7640412, 6.443177, -0.732836, 0.35312408
51.92163, 7.0570908, 2.9617457, 6.634973, 0.32139236, 2.6668212
36.50537, 5.685182, 3.9883404, 6.729666, -0.7525658, 3.7365346
-2.8353271, -0.17007412, 6.578647, 5.0133877, 5.1942935, 8.38358
4.7713623, -1.263808, 4.9678617, 6.562906, 6.496876, 7.779414
25.497314, 0.35312408, 5.0489397, 3.7640412, 6.443177, 2.3277843
55.2854, 2.6668212, 7.0570908, 2.9617457, 6.634973, 3.083863
49.652954, 3.7365346, 5.685182, 3.9883404, 6.729666, 4.073226
51.00171, 8.38358, -0.17007412, 6.578647, 5.0133877, 3.1136136
42.60205, 7.779414, -1.263808, 4.9678617, 6.562906, 3.271289
3.6569824, 2.3277843, 0.35312408, 5.0489397, 3.7640412, 5.627265
46.350098, 3.083863, 2.6668212, 7.0570908, 2.9617457, 1.5474604
52.83203, 4.073226, 3.7365346, 5.685182, 3.9883404, -0.52693325
44.04187, 3.1136136, 8.38358, -0.17007412, 6.578647, -0.13973333
38.729492, 3.271289, 7.779414, -1.263808, 4.9678617, -0.43347356
23.35144, 5.627265, 2.3277843, 0.35312408, 5.0489397, 1.7200681
21.585205, 1.5474604, 3.083863, 2.6668212, 7.0570908, 2.39991
11.092407, -0.52693325, 4.073226, 3.7365346, 5.685182, 1.8886364
14.785767, -0.13973333, 3.1136136, 8.38358, -0.17007412, 0.2574055
12.164673, -0.43347356, 3.271289, 7.779414, -1.263808, -2.735622
25.099731, 1.7200681, 5.627265, 2.3277843, 0.35312408, -1.2979141
30.304077, 2.39991, 1.5474604, 3.083863, 2.6668212, 0.04090711
12.483032, 1.8886364, -0.52693325, 4.073226, 3.7365346, 3.236103
-1.4298096, 0.2574055, -0.13973333, 3.1136136, 8.38358, 4.002
-32.81543, -2.735622, -0.43347356, 3.271289, 7.779414, 7.755489
4.2911377, -1.2979141, 1.7200681, 5.627265, 2.3277843, 5.5072365
28.18518, 0.04090711, 2.39991, 1.5474604, 3.083863, 3.3446317
45.39624, 3.236103, 1.8886364, -0.52693325, 4.073226, 0.39987737
32.740845, 4.002, 0.2574055, -0.13973333, 3.1136136, 1.5120794
32.296753, 7.755489, -2.735622, -0.43347356, 3.271289, -1.4367492
34.67737, 5.5072365, -1.2979141, 1.7200681, 5.627265, -1.4446279
30.165771, 3.3446317, 0.04090711, 2.39991, 1.5474604, -2.0124917
14.812744, 0.39987737, 3.236103, 1.8886364, -0.52693325, 1.7598699
20.658203, 1.5120794, 4.002, 0.2574055, -0.13973333, 1.4973229
-10.32959, -1.4367492, 7.755489, -2.735622, -0.43347356, 2.9472518
0.36047363, -1.4446279, 5.5072365, -1.2979141, 1.7200681, 0.86367464
-3.7514648, -2.0124917, 3.3446317, 0.04090711, 2.39991, 1.0254687
30.222778, 1.7598699, 0.39987737, 3.236103, 1.8886364, -3.9328895
30.170288, 1.4973229, 1.5120794, 4.002, 0.2574055, -5.1319866
12.895996, 2.9472518, -1.4367492, 7.755489, -2.735622, -2.0736454
-4.003174, 0.86367464, -1.4446279, 5.5072365, -1.2979141, -0.5599277
-5.4821777, 1.0254687, -2.0124917, 3.3446317, 0.04090711, 1.0136306
-27.474121, -3.9328895, 1.7598699, 0.39987737, 3.236103, 2.9743984
-29.994995, -5.1319866, 1.4973229, 1.5120794, 4.002, 3.8817341
0.1237793, -2.0736454, 2.9472518, -1.4367492, 7.755489, -1.0077813
3.0751953, -0.5599277, 0.86367464, -1.4446279, 5.5072365, -0.08453773
17.827759, 1.0136306, 1.0254687, -2.0124917, 3.3446317, -1.540522
12.462524, 2.9743984, -3.9328895, 1.7598699, 0.39987737, -2.9026444
11.601929, 3.8817341, -5.1319866, 1.4973229, 1.5120794, -7.0745894E-4
-20.11853, -1.0077813, -2.0736454, 2.9472518, -1.4367492, 2.9931645
-2.838745, -0.08453773, -0.5599277, 0.86367464, -1.4446279, 2.4291792
-3.399292, -1.540522, 1.0136306, 1.0254687, -2.0124917, 1.3722813
-19.887085, -2.9026444, 2.9743984, -3.9328895, 1.7598699, 1.9907613
18.522339, -7.0745894E-4, 3.8817341, -5.1319866, 1.4973229, -1.6757578
18.425781, 2.9931645, -1.0077813, -2.0736454, 2.9472518, -3.073856
22.100342, 2.4291792, -0.08453773, -0.5599277, 0.86367464, -3.167459
4.744507, 1.3722813, -1.540522, 1.0136306, 1.0254687, -0.8998798
-6.8200684, 1.9907613, -2.9026444, 2.9743984, -3.9328895, -2.7595315
-11.840332, -1.6757578, -7.0745894E-4, 3.8817341, -5.1319866, -1.9681278
-21.80017, -3.073856, 2.9931645, -1.0077813, -2.0736454, 1.2334979
-11.375732, -3.167459, 2.4291792, -0.08453773, -0.5599277, 0.80891633
3.9952393, -0.8998798, 1.3722813, -1.540522, 1.0136306, -0.8044531
-28.140015, -2.7595315, 1.9907613, -2.9026444, 2.9743984, 2.170455
-19.911865, -1.9681278, -1.6757578, -7.0745894E-4, 3.8817341, 3.5100706
7.2227783, 1.2334979, -3.073856, 2.9931645, -1.0077813, 1.3462768
7.2181396, 0.80891633, -3.167459, 2.4291792, -0.08453773, 1.8292907
0.9100342, -0.8044531, -0.8998798, 1.3722813, -1.540522, 2.9162009
2.02417, 2.170455, -2.7595315, 1.9907613, -2.9026444, 3.1746607
18.891235, 3.5100706, -1.9681278, -1.6757578, -7.0745894E-4, 1.371434
14.969116, 1.3462768, 1.2334979, -3.073856, 2.9931645, 1.3751547
18.823486, 1.8292907, 0.80891633, -3.167459, 2.4291792, 0.6042052
22.178345, 2.9162009, -0.8044531, -0.8998798, 1.3722813, -3.5564787
21.951172, 3.1746607, 2.170455, -2.7595315, 1.9907613, -3.3914306
15.016724, 1.371434, 3.5100706, -1.9681278, -1.6757578, -0.7099855
11.909302, 1.3751547, 1.3462768, 1.2334979, -3.073856, 0.09294607
7.711548, 0.6042052, 1.8292907, 0.80891633, -3.167459, 0.8035713
-34.23059, -3.5564787, 2.9162009, -0.8044531, -0.8998798, 7.284563
-21.432373, -3.3914306, 3.1746607, 2.170455, -2.7595315, 7.464846
11.093872, -0.7099855, 1.371434, 3.5100706, -1.9681278, 5.150406
17.963257, 0.09294607, 1.3751547, 1.3462768, 1.2334979, 4.4874406
20.674438, 0.8035713, 0.6042052, 1.8292907, 0.80891633, 4.3392816
47.2677, 7.284563, -3.5564787, 2.9162009, -0.8044531, 3.0801306
46.198242, 7.464846, -3.3914306, 3.1746607, 2.170455, 2.4875948
40.998657, 5.150406, -0.7099855, 1.371434, 3.5100706, 2.0267134
34.758667, 4.4874406, 0.09294607, 1.3751547, 1.3462768, 2.5559812
32.68689, 4.3392816, 0.8035713, 0.6042052, 1.8292907, 3.6403856
43.31726, 3.0801306, 7.284563, -3.5564787, 2.9162009, 2.685603
36.23828, 2.4875948, 7.464846, -3.3914306, 3.1746607, 2.6434581
27.622314, 2.0267134, 5.150406, -0.7099855, 1.371434, 2.305948
30.43396, 2.5559812, 4.4874406, 0.09294607, 1.3751547, 1.9742789
42.387085, 3.6403856, 4.3392816, 0.8035713, 0.6042052, 1.2014436
40.061646, 2.685603, 3.0801306, 7.284563, -3.5564787, 0.71119153
33.161255, 2.6434581, 2.4875948, 7.464846, -3.3914306, 0.8197275
21.00879, 2.305948, 2.0267134, 5.150406, -0.7099855, 0.3770515
