ema100, rdp5, rdp10, rdp15, rdp20, label
3.6489258, 0.09332173, 1.6345657, 0.39522153, 1.2688608, down
-1.7770996, 0.64613456, 0.39618364, -0.10444806, 1.4364624, down
-6.909668, -0.6200181, 7.036544E-4, 0.7079445, 2.352786, down
-8.271606, -1.5297976, 0.9145791, 0.60109735, 0.8081846, up
-22.513306, -3.0626853, 0.8883547, 0.6734085, 1.1814599, up
-17.770386, -2.5048008, 0.09332173, 1.6345657, 0.39522153, up
-25.216553, -3.0698502, 0.64613456, 0.39618364, -0.10444806, up
-15.13269, -2.1538732, -0.6200181, 7.036544E-4, 0.7079445, up
15.973633, 0.5729246, -1.5297976, 0.9145791, 0.60109735, up
15.571167, 2.2611666, -3.0626853, 0.8883547, 0.6734085, up
21.544556, 3.0559492, -2.5048008, 0.09332173, 1.6345657, up
12.859863, 3.6877825, -3.0698502, 0.64613456, 0.39618364, down
21.903564, 4.2652245, -2.1538732, -0.6200181, 7.036544E-4, down
12.875, 1.2753962, 0.5729246, -1.5297976, 0.9145791, down
11.116089, 1.098553, 2.2611666, -3.0626853, 0.8883547, down
6.0371094, 0.048147436, 3.0559492, -2.5048008, 0.09332173, down
-2.2266846, -0.18630822, 3.6877825, -3.0698502, 0.64613456, down
5.706787, -0.5422018, 4.2652245, -2.1538732, -0.6200181, down
5.2053223, -0.08423155, 1.2753962, 0.5729246, -1.5297976, down
-16.563477, -1.9575799, 1.098553, 2.2611666, -3.0626853, down
-22.898682, -2.554536, 0.048147436, 3.0559492, -2.5048008, down
-27.542603, -2.7605057, -0.18630822, 3.6877825, -3.0698502, up
-33.994263, -4.437203, -0.5422018, 4.2652245, -2.1538732, up
-24.371338, -4.24453, -0.08423155, 1.2753962, 0.5729246, up
-34.33728, -3.8003292, -1.9575799, 1.098553, 2.2611666, up
-19.853882, -2.2887146, -2.554536, 0.048147436, 3.0559492, up
2.5650635, 0.18834324, -2.7605057, -0.18630822, 3.6877825, down
4.1241455, 1.4699266, -4.437203, -0.5422018, 4.2652245, down
2.2993164, 1.1183547, -4.24453, -0.08423155, 1.2753962, down
-6.344116, 1.7473164, -3.8003292, -1.9575799, 1.098553, up
-2.0916748, 1.3110504, -2.2887146, -2.554536, 0.048147436, down
-19.79309, -2.003064, 0.18834324, -2.7605057, -0.18630822, up
-13.554443, -1.9806412, 1.4699266, -4.437203, -0.5422018, down
-11.099365, -1.9155072, 1.1183547, -4.24453, -0.08423155, up
7.0963135, 0.25952375, 1.7473164, -3.8003292, -1.9575799, down
5.1171875, -0.061449494, 1.3110504, -2.2887146, -2.554536, up
-4.730591, 0.7915783, -2.003064, 0.18834324, -2.7605057, up
-10.36792, -0.022741403, -1.9806412, 1.4699266, -4.437203, up
-2.1988525, 0.55975795, -1.9155072, 1.1183547, -4.24453, up
-10.150391, -1.6506933, 0.25952375, 1.7473164, -3.8003292, up
10.015747, 0.039066456, -0.061449494, 1.3110504, -2.2887146, up
32.204346, 3.0488694, 0.7915783, -2.003064, 0.18834324, up
29.61145, 4.0239143, -0.022741403, -1.9806412, 1.4699266, down
32.19287, 4.2211385, 0.55975795, -1.9155072, 1.1183547, down
23.922607, 4.8565364, -1.6506933, 0.25952375, 1.7473164, up
16.970093, 2.9416394, 0.039066456, -0.061449494, 1.3110504, up
16.855957, 1.0289171, 3.0488694, 0.7915783, -2.003064, up
2.772583, -0.25811294, 4.0239143, -0.022741403, -1.9806412, up
5.53833, -0.7097968, 4.2211385, 0.55975795, -1.9155072, up
18.55835, 0.6877939, 4.8565364, -1.6506933, 0.25952375, up
20.870605, 1.4084245, 2.9416394, 0.039066456, -0.061449494, up
20.84082, 1.4800239, 1.0289171, 3.0488694, 0.7915783, up
19.992554, 2.7342286, -0.25811294, 4.0239143, -0.022741403, up
14.729736, 2.322274, -0.7097968, 4.2211385, 0.55975795, down
23.008057, 2.0409484, 0.6877939, 4.8565364, -1.6506933, down
21.982544, 1.818333, 1.4084245, 2.9416394, 0.039066456, down
17.705933, 1.4646481, 1.4800239, 1.0289171, 3.0488694, down
1.8208008, 0.11287404, 2.7342286, -0.25811294, 4.0239143, down
-28.351318, -2.3453567, 2.322274, -0.7097968, 4.2211385, up
-24.977417, -3.4761646, 2.0409484, 0.6877939, 4.8565364, up
-50.63806, -6.37671, 1.818333, 1.4084245, 2.9416394, up
-19.08606, -4.564531, 1.4646481, 1.4800239, 1.0289171, up
-8.852905, -3.0008268, 0.11287404, 2.7342286, -0.25811294, down
3.2700195, 0.46213675, -2.3453567, 2.322274, -0.7097968, up
2.3676758, 0.64405644, -3.4761646, 2.0409484, 0.6877939, up
16.093872, 4.7363973, -6.37671, 1.818333, 1.4084245, up
8.651611, 2.360773, -4.564531, 1.4646481, 1.4800239, up
-16.022827, -0.25372666, -3.0008268, 0.11287404, 2.7342286, up
2.8300781, 0.21350238, 0.46213675, -2.3453567, 2.322274, up
3.0238037, 0.30205882, 0.64405644, -3.4761646, 2.0409484, up
14.827148, 0.14292762, 4.7363973, -6.37671, 1.818333, up
12.485596, 0.5654396, 2.360773, -4.564531, 1.4646481, up
8.932739, 2.521013, -0.25372666, -3.0008268, 0.11287404, down
11.689697, 1.5137376, 0.21350238, 0.46213675, -2.3453567, up
8.431641, 1.365661, 0.30205882, 0.64405644, -3.4761646, up
8.6571045, 0.44201532, 0.14292762, 4.7363973, -6.37671, up
9.694336, 0.62734556, 0.5654396, 2.360773, -4.564531, up
-3.0372314, -0.21554463, 2.521013, -0.25372666, -3.0008268, up
6.538574, 0.16706052, 1.5137376, 0.21350238, 0.46213675, up
6.5112305, 0.35720018, 1.365661, 0.30205882, 0.64405644, up
10.792847, 0.6732109, 0.44201532, 0.14292762, 4.7363973, up
12.010254, 0.72390604, 0.62734556, 0.5654396, 2.360773, up
25.335938, 3.0331898, -0.21554463, 2.521013, -0.25372666, up
19.172974, 2.1427402, 0.16706052, 1.5137376, 0.21350238, up
17.026245, 2.1754827, 0.35720018, 1.365661, 0.30205882, up
27.149414, 2.8454385, 0.6732109, 0.44201532, 0.14292762, up
20.199219, 2.4191313, 0.72390604, 0.62734556, 0.5654396, up
27.567627, 2.0230422, 3.0331898, -0.21554463, 2.521013, up
31.805908, 2.939863, 2.1427402, 0.16706052, 1.5137376, down
21.580933, 2.4680798, 2.1754827, 0.35720018, 1.365661, up
26.272583, 2.0638733, 2.8454385, 0.6732109, 0.44201532, up
18.314453, 1.9677685, 2.4191313, 0.72390604, 0.62734556, up
19.387695, 1.3981519, 2.0230422, 3.0331898, -0.21554463, up
-1.2259521, -0.7832901, 2.939863, 2.1427402, 0.16706052, up
14.555176, 0.8087907, 2.4680798, 2.1754827, 0.35720018, up
20.660156, 0.8034997, 2.0638733, 2.8454385, 0.6732109, down
26.416016, 1.8349355, 1.9677685, 2.4191313, 0.72390604, down
12.205322, 0.71485966, 1.3981519, 2.0230422, 3.0331898, up
15.828003, 2.607585, -0.7832901, 2.939863, 2.1427402, up
4.1744385, 0.61575806, 0.8087907, 2.4680798, 2.1754827, up
3.1154785, -0.13662611, 0.8034997, 2.0638733, 2.8454385, up
11.340454, -0.21904607, 1.8349355, 1.9677685, 2.4191313, up
14.3203125, 0.92587984, 0.71485966, 1.3981519, 2.0230422, up
17.760132, 0.94068015, 2.607585, -0.7832901, 2.939863, up
27.583862, 2.7189236, 0.61575806, 0.8087907, 2.4680798, up
20.619385, 2.620217, -0.13662611, 0.8034997, 2.0638733, up
25.111572, 2.5828876, -0.21904607, 1.8349355, 1.9677685, up
25.097656, 2.5527976, 0.92587984, 0.71485966, 1.3981519, up
23.181519, 2.284822, 0.94068015, 2.607585, -0.7832901, up
20.313232, 1.3449415, 2.7189236, 0.61575806, 0.8087907, up
3.1308594, 0.42460245, 2.620217, -0.13662611, 0.8034997, up
11.489014, 0.45059884, 2.5828876, -0.21904607, 1.8349355, up
21.174683, 0.9939427, 2.5527976, 0.92587984, 0.71485966, up
14.275879, 0.54191554, 2.284822, 0.94068015, 2.607585, up
24.18103, 1.3968334, 1.3449415, 2.7189236, 0.61575806, up
31.088745, 3.3667433, 0.42460245, 2.620217, -0.13662611, up
27.838501, 2.873297, 0.45059884, 2.5828876, -0.21904607, up
20.647217, 1.7937895, 0.9939427, 2.5527976, 0.92587984, up
27.197632, 2.8320692, 0.54191554, 2.284822, 0.94068015, up
24.869995, 2.0636346, 1.3968334, 1.3449415, 2.7189236, up
20.63269, 1.2076333, 3.3667433, 0.42460245, 2.620217, up
47.057617, 3.298943, 2.873297, 0.45059884, 2.5828876, up
49.910034, 4.3586082, 1.7937895, 0.9939427, 2.5527976, up
57.008057, 4.806047, 2.8320692, 0.54191554, 2.284822, down
49.287354, 4.8375187, 2.0636346, 1.3968334, 1.3449415, down
48.10913, 5.4320674, 1.2076333, 3.3667433, 0.42460245, up
17.880371, 1.5503463, 3.298943, 2.873297, 0.45059884, up
5.7281494, 0.018649394, 4.3586082, 1.7937895, 0.9939427, up
15.237183, -0.44371578, 4.806047, 2.8320692, 0.54191554, up
5.878296, -1.1594574, 4.8375187, 2.0636346, 1.3968334, up
42.454834, 0.92068714, 5.4320674, 1.2076333, 3.3667433, up
36.42798, 2.6040933, 1.5503463, 3.298943, 2.873297, down
56.838745, 5.2616825, 0.018649394, 4.3586082, 1.7937895, down
46.246216, 4.5072474, -0.44371578, 4.806047, 2.8320692, down
17.74878, 3.5888739, -1.1594574, 4.8375187, 2.0636346, down
22.559082, 1.4164718, 0.92068714, 5.4320674, 1.2076333, down
-0.56066895, -0.07222582, 2.6040933, 1.5503463, 3.298943, down
-11.048584, -2.7201598, 5.2616825, 0.018649394, 4.3586082, up
-15.381958, -3.224821, 4.5072474, -0.44371578, 4.806047, up
-25.46582, -2.8417056, 3.5888739, -1.1594574, 4.8375187, up
-5.453003, -2.368133, 1.4164718, 0.92068714, 5.4320674, up
-10.881714, -1.546037, -0.07222582, 2.6040933, 1.5503463, up
13.494507, 0.77486277, -2.7201598, 5.2616825, 0.018649394, up
38.115356, 3.1979625, -3.224821, 4.5072474, -0.44371578, up
56.820923, 6.0763984, -2.8417056, 3.5888739, -1.1594574, up
52.960693, 5.4825196, -2.368133, 1.4164718, 0.92068714, up
52.94519, 6.7337713, -1.546037, -0.07222582, 2.6040933, up
60.41919, 6.3364096, 0.77486277, -2.7201598, 5.2616825, up
57.08728, 4.9310455, 3.1979625, -3.224821, 4.5072474, up
42.014404, 2.8040495, 6.0763984, -2.8417056, 3.5888739, up
49.443115, 3.3531926, 5.4825196, -2.368133, 1.4164718, up
82.09912, 5.4765983, 6.7337713, -1.546037, -0.07222582, up
54.942993, 3.4997025, 6.3364096, 0.77486277, -2.7201598, up
28.906372, 1.9091765, 4.9310455, 3.1979625, -3.224821, up
28.88501, 2.536565, 2.8040495, 6.0763984, -2.8417056, up
59.620117, 3.8638585, 3.3531926, 5.4825196, -2.368133, down
55.3031, 1.5344405, 5.4765983, 6.7337713, -1.546037, down
43.61133, 2.1928587, 3.4997025, 6.3364096, 0.77486277, down
44.45642, 3.8079462, 1.9091765, 4.9310455, 3.1979625, down
3.0211182, 1.3230824, 2.536565, 2.8040495, 6.0763984, down
-61.838623, -5.0576277, 3.8638585, 3.3531926, 5.4825196, down
-30.679688, -4.332058, 1.5344405, 5.4765983, 6.7337713, down
-3.295044, -2.9609582, 2.1928587, 3.4997025, 6.3364096, down
-64.09302, -7.372944, 3.8079462, 1.9091765, 4.9310455, up
-53.97815, -5.626068, 1.3230824, 2.536565, 2.8040495, up
-24.198853, -0.34090135, -5.0576277, 3.8638585, 3.3531926, down
-36.75891, -2.7093744, -4.332058, 1.5344405, 5.4765983, down
-25.59143, -3.799266, -2.9609582, 2.1928587, 3.4997025, down
14.399902, 2.5295637, -7.372944, 3.8079462, 1.9091765, down
15.735352, 3.0009718, -5.626068, 1.3230824, 2.536565, down
-51.563965, -2.5740652, -0.34090135, -5.0576277, 3.8638585, down
-24.634888, -0.31212306, -2.7093744, -4.332058, 1.5344405, down
-44.803955, -2.2545156, -3.799266, -2.9609582, 2.1928587, down
-136.57104, -11.107962, 2.5295637, -7.372944, 3.8079462, up
-152.38501, -14.177866, 3.0009718, -5.626068, 1.3230824, up
-47.347412, -5.316954, -2.5740652, -0.34090135, -5.0576277, up
-33.949707, -6.114876, -0.31212306, -2.7093744, -4.332058, up
-8.503784, -3.211966, -2.2545156, -3.799266, -2.9609582, up
25.37268, 6.367687, -11.107962, 2.5295637, -7.372944, up
13.586182, 9.356133, -14.177866, 3.0009718, -5.626068, up
20.229004, 4.1449347, -5.316954, -2.5740652, -0.34090135, up
37.20752, 5.364075, -6.114876, -0.31212306, -2.7093744, up
27.270142, 3.790278, -3.211966, -2.2545156, -3.799266, up
34.223755, 2.332584, 6.367687, -11.107962, 2.5295637, up
52.610718, 4.5725822, 9.356133, -14.177866, 3.0009718, up
48.945435, 4.3693132, 4.1449347, -5.316954, -2.5740652, down
33.500366, 2.4834461, 5.364075, -6.114876, -0.31212306, down
19.48059, 2.1574986, 3.790278, -3.211966, -2.2545156, down
34.15979, 2.5579686, 2.332584, 6.367687, -11.107962, down
24.199951, 0.62245274, 4.5725822, 9.356133, -14.177866, down
-19.863647, -2.4412699, 4.3693132, 4.1449347, -5.316954, up
-6.698242, -1.4604694, 2.4834461, 5.364075, -6.114876, down
-32.43103, -2.7910714, 2.1574986, 3.790278, -3.211966, up
1.6557617, -2.1595626, 2.5579686, 2.332584, 6.367687, up
18.924072, -0.78943205, 0.62245274, 4.5725822, 9.356133, up
16.468262, 1.9505771, -2.4412699, 4.3693132, 4.1449347, up
-13.282227, -0.47364888, -1.4604694, 2.4834461, 5.364075, up
40.60547, 4.9147515, -2.7910714, 2.1574986, 3.790278, up
37.54126, 3.2981217, -2.1595626, 2.5579686, 2.332584, up
38.264893, 2.6331265, -0.78943205, 0.62245274, 4.5725822, up
51.4281, 3.9322946, 1.9505771, -2.4412699, 4.3693132, up
42.101807, 5.866932, -0.47364888, -1.4604694, 2.4834461, up
46.634033, 3.1545486, 4.9147515, -2.7910714, 2.1574986, up
78.44324, 5.506634, 3.2981217, -2.1595626, 2.5579686, up
54.36206, 4.3944, 2.6331265, -0.78943205, 0.62245274, up
37.43396, 2.6088789, 3.9322946, 1.9505771, -2.4412699, up
43.380127, 3.4082017, 5.866932, -0.47364888, -1.4604694, up
35.750854, 2.6219363, 3.1545486, 4.9147515, -2.7910714, down
50.19336, 1.3420467, 5.506634, 3.2981217, -2.1595626, down
54.33899, 2.7575426, 4.3944, 2.6331265, -0.78943205, down
17.54248, 1.5235198, 2.6088789, 3.9322946, 1.9505771, down
21.194092, 1.1213158, 3.4082017, 5.866932, -0.47364888, down
-6.748169, -0.41556382, 2.6219363, 3.1545486, 4.9147515, down
-22.85498, -2.801406, 1.3420467, 5.506634, 3.2981217, down
-1.3637695, -2.6111727, 2.7575426, 4.3944, 2.6331265, down
-29.08252, -2.7802436, 1.5235198, 2.6088789, 3.9322946, up
-76.29797, -6.4646063, 1.1213158, 3.4082017, 5.866932, up
-25.702637, -2.8807049, -0.41556382, 2.6219363, 3.1545486, up
-32.258545, -2.54947, -2.801406, 1.3420467, 5.506634, up
8.90564, -1.4134012, -2.6111727, 2.7575426, 4.3944, up
48.172485, 2.941987, -2.7802436, 1.5235198, 2.6088789, down
66.42517, 8.357445, -6.4646063, 1.1213158, 3.4082017, down
44.70117, 5.3588915, -2.8807049, -0.41556382, 2.6219363, up
45.744385, 6.801119, -2.54947, -2.801406, 1.3420467, down
35.226807, 4.3702993, -1.4134012, -2.6111727, 2.7575426, down
-6.857544, -0.4299721, 2.941987, -2.7802436, 1.5235198, down
-8.349731, -2.2860758, 8.357445, -6.4646063, 1.1213158, down
24.103394, 0.09110799, 5.3588915, -2.8807049, -0.41556382, down
10.4436035, -1.0489942, 6.801119, -2.54947, -2.801406, down
-42.549316, -4.051099, 4.3702993, -1.4134012, -2.6111727, down
-25.311646, -1.4296749, -0.4299721, 2.941987, -2.7802436, down
-73.888916, -4.5809007, -2.2860758, 8.357445, -6.4646063, down
-51.535034, -5.907293, 0.09110799, 5.3588915, -2.8807049, down
-9.476318, -3.45587, -1.0489942, 6.801119, -2.54947, down
-27.452393, -1.6074313, -4.051099, 4.3702993, -1.4134012, down
-39.194824, -3.2288868, -1.4296749, -0.4299721, 2.941987, down
-57.539795, -1.557126, -4.5809007, -2.2860758, 8.357445, down
-63.01526, -3.1377897, -5.907293, 0.09110799, 5.3588915, down
-102.61279, -8.394588, -3.45587, -1.0489942, 6.801119, up
-88.46533, -7.6355143, -1.6074313, -4.051099, 4.3702993, up
-91.68445, -7.9597106, -3.2288868, -1.4296749, -0.4299721, up
-7.387451, -2.014292, -1.557126, -4.5809007, -2.2860758, up
-2.3426514, -0.66497624, -3.1377897, -5.907293, 0.09110799, up
-21.953491, 1.5329334, -8.394588, -3.45587, -1.0489942, up
16.73352, 4.365712, -7.6355143, -1.6074313, -4.051099, up
36.138306, 7.508686, -7.9597106, -3.2288868, -1.4296749, up
26.055054, 2.5386372, -2.014292, -1.557126, -4.5809007, up
33.16394, 3.1207778, -0.66497624, -3.1377897, -5.907293, up
42.82666, 5.6418257, 1.5329334, -8.394588, -3.45587, down
46.238037, 4.0270343, 4.365712, -7.6355143, -1.6074313, down
21.910767, 1.4858314, 7.508686, -7.9597106, -3.2288868, down
-4.79187, 0.20973124, 2.5386372, -2.014292, -1.557126, down
11.0859375, 0.37750947, 3.1207778, -0.66497624, -3.1377897, down
10.773315, -0.5546384, 5.6418257, 1.5329334, -8.394588, down
-0.62109375, -1.9081811, 4.0270343, 4.365712, -7.6355143, down
-17.176514, -2.0301654, 1.4858314, 7.508686, -7.9597106, up
-57.926025, -3.493464, 0.20973124, 2.5386372, -2.014292, up
-29.02063, -3.3037748, 0.37750947, 3.1207778, -0.66497624, up
-36.896606, -4.310356, -0.5546384, 5.6418257, 1.5329334, up
-2.3571777, -1.9614843, -1.9081811, 4.0270343, 4.365712, down
31.034058, 1.2886162, -2.0301654, 1.4858314, 7.508686, down
14.627563, 3.636227, -3.493464, 0.20973124, 2.5386372, down
13.221558, 2.5329459, -3.3037748, 0.37750947, 3.1207778, down
1.3864746, 2.8605978, -4.310356, -0.5546384, 5.6418257, down
-33.835083, -1.3240553, -1.9614843, -1.9081811, 4.0270343, down
-27.644653, -3.4770012, 1.2886162, -2.0301654, 1.4858314, down
-13.178955, -2.2457385, 3.636227, -3.493464, 0.20973124, down
-36.751465, -4.0594764, 2.5329459, -3.3037748, 0.37750947, down
-33.32959, -3.7372253, 2.8605978, -4.310356, -0.5546384, down
-12.071899, -0.48450083, -1.3240553, -1.9614843, -1.9081811, down
-25.408813, -1.508582, -3.4770012, 1.2886162, -2.0301654, down
-54.335815, -4.379527, -2.2457385, 3.636227, -3.493464, down
-56.580566, -3.5639007, -4.0594764, 2.5329459, -3.3037748, down
-60.40808, -4.3411856, -3.7372253, 2.8605978, -4.310356, down
-81.91016, -7.5631485, -0.48450083, -1.3240553, -1.9614843, down
-50.66443, -5.547517, -1.508582, -3.4770012, 1.2886162, down
-31.59607, -2.6679487, -4.379527, -2.2457385, 3.636227, down
-66.20447, -4.6616955, -3.5639007, -4.0594764, 2.5329459, down
-112.59485, -7.895471, -4.3411856, -3.7372253, 2.8605978, up
-74.55652, -4.489811, -7.5631485, -0.48450083, -1.3240553, down
-31.980835, -3.5131006, -5.547517, -1.508582, -3.4770012, down
-2.0570068, -2.4390068, -2.6679487, -4.379527, -2.2457385, down
-53.821167, -3.348269, -4.6616955, -3.5639007, -4.0594764, up
-34.481445, 1.7955037, -7.895471, -4.3411856, -3.7372253, up
-66.66443, -2.4170659, -4.489811, -7.5631485, -0.48450083, up
-24.835571, -2.3042662, -3.5131006, -5.547517, -1.508582, up
-11.98877, -3.4199753, -2.4390068, -2.6679487, -4.379527, down
34.888916, 3.8680217, -3.348269, -4.6616955, -3.5639007, up
33.062866, 3.581388, 1.7955037, -7.895471, -4.3411856, down
-18.269653, 3.247831, -2.4170659, -4.489811, -7.5631485, up
-12.518555, 1.1454555, -2.3042662, -3.5131006, -5.547517, up
-19.224243, -0.16824408, -3.4199753, -2.4390068, -2.6679487, up
37.157104, 0.4330996, 3.8680217, -3.348269, -4.6616955, up
27.581665, -0.1060921, 3.581388, 1.7955037, -7.895471, down
23.241089, 3.3870275, 3.247831, -2.4170659, -4.489811, up
38.017212, 4.699717, 1.1454555, -2.3042662, -3.5131006, down
4.32605, 3.4398024, -0.16824408, -3.4199753, -2.4390068, up
16.62085, 0.40708324, 0.4330996, 3.8680217, -3.348269, up
-1.0313721, -0.49092612, -0.1060921, 3.581388, 1.7955037, up
17.318237, 0.75991696, 3.3870275, 3.247831, -2.4170659, down
13.854614, -0.66201, 4.699717, 1.1454555, -2.3042662, down
20.492188, 1.9538945, 3.4398024, -0.16824408, -3.4199753, down
28.617676, 1.8663932, 0.40708324, 0.4330996, 3.8680217, down
3.2539062, 1.492487, -0.49092612, -0.1060921, 3.581388, down
-29.308472, -2.1882493, 0.75991696, 3.3870275, 3.247831, down
-19.88623, -1.9278785, -0.66201, 4.699717, 1.1454555, down
-15.17334, -2.5446157, 1.9538945, 3.4398024, -0.16824408, down
4.1329346, -2.2307782, 1.8663932, 0.40708324, 0.4330996, down
-23.468872, -2.7839136, 1.492487, -0.49092612, -0.1060921, down
-49.815308, -2.785135, -2.1882493, 0.75991696, 3.3870275, down
-26.804565, -2.0701878, -1.9278785, -0.66201, 4.699717, down
-7.5629883, -1.0893816, -2.5446157, 1.9538945, 3.4398024, down
-40.61853, -4.8201966, -2.2307782, 1.8663932, 0.40708324, up
-44.782593, -3.8287926, -2.7839136, 1.492487, -0.49092612, up
-56.482056, -3.1215258, -2.785135, -2.1882493, 0.75991696, up
-33.73816, -3.212344, -2.0701878, -1.9278785, -0.66201, up
-0.20605469, -2.206373, -1.0893816, -2.5446157, 1.9538945, up
0.7626953, 0.4809311, -4.8201966, -2.2307782, 1.8663932, up
18.45044, 2.8389094, -3.8287926, -2.7839136, 1.492487, up
22.447876, 5.1358013, -3.1215258, -2.785135, -2.1882493, up
33.662476, 5.4243937, -3.212344, -2.0701878, -1.9278785, up
30.722168, 3.5408092, -2.206373, -1.0893816, -2.5446157, up
21.833496, 3.2555315, 0.4809311, -4.8201966, -2.2307782, up
37.93811, 3.4113362, 2.8389094, -3.8287926, -2.7839136, up
32.079468, 2.9414573, 5.1358013, -3.1215258, -2.785135, up
24.27124, 1.6311096, 5.4243937, -3.212344, -2.0701878, up
51.36902, 3.7221537, 3.5408092, -2.206373, -1.0893816, up
58.247314, 5.2134547, 3.2555315, 0.4809311, -4.8201966, up
48.88611, 3.7994413, 3.4113362, 2.8389094, -3.8287926, down
44.764893, 4.082774, 2.9414573, 5.1358013, -3.1215258, down
20.731812, 3.0818012, 1.6311096, 5.4243937, -3.212344, up
24.530396, 1.2886122, 3.7221537, 3.5408092, -2.206373, up
31.67981, 0.91175336, 5.2134547, 3.2555315, 0.4809311, down
-1.0559082, -1.1197363, 3.7994413, 3.4113362, 2.8389094, up
-4.4768066, -1.7698873, 4.082774, 2.9414573, 5.1358013, up
9.5303955, 0.21941504, 3.0818012, 1.6311096, 5.4243937, up
15.712036, 0.22837685, 1.2886122, 3.7221537, 3.5408092, up
15.154053, -0.43883198, 0.91175336, 5.2134547, 3.2555315, up
34.986816, 3.0783598, -1.1197363, 3.7994413, 3.4113362, up
17.597412, 2.6013503, -1.7698873, 4.082774, 2.9414573, up
24.717407, 2.4013953, 0.21941504, 3.0818012, 1.6311096, up
18.61499, 1.734067, 0.22837685, 1.2886122, 3.7221537, up
35.163574, 2.978725, -0.43883198, 0.91175336, 5.2134547, up
26.923584, 1.260223, 3.0783598, -1.1197363, 3.7994413, up
12.211182, 1.3437848, 2.6013503, -1.7698873, 4.082774, up
20.936401, 1.3705058, 2.4013953, 0.21941504, 3.0818012, down
34.98877, 2.7193334, 1.734067, 0.22837685, 1.2886122, down
36.62317, 1.8841661, 2.978725, -0.43883198, 0.91175336, down
25.258423, 1.6915573, 1.260223, 3.0783598, -1.1197363, up
15.398804, 2.014341, 1.3437848, 2.6013503, -1.7698873, up
-7.1207275, -0.0969624, 1.3705058, 2.4013953, 0.21941504, up
9.582886, -0.29595083, 2.7193334, 1.734067, 0.22837685, up
8.427368, -0.82353765, 1.8841661, 2.978725, -0.43883198, up
40.309204, 1.7098047, 1.6915573, 1.260223, 3.0783598, down
34.784058, 2.2121215, 2.014341, 1.3437848, 2.6013503, down
25.01941, 3.3815894, -0.0969624, 1.3705058, 2.4013953, down
10.239014, 1.6469489, -0.29595083, 2.7193334, 1.734067, down
-12.320435, 0.20393273, -0.82353765, 1.8841661, 2.978725, down
-19.529175, -2.6668956, 1.7098047, 1.6915573, 1.260223, up
-21.606567, -3.2262537, 2.2121215, 2.014341, 1.3437848, up
-39.17285, -4.4972625, 3.3815894, -0.0969624, 1.3705058, up
-11.6188965, -2.55826, 1.6469489, -0.29595083, 2.7193334, down
-24.96643, -2.2662933, 0.20393273, -0.82353765, 1.8841661, up
8.490234, 0.31599995, -2.6668956, 1.7098047, 1.6915573, down
15.432739, 1.3173342, -3.2262537, 2.2121215, 2.014341, down
8.753662, 2.6074972, -4.4972625, 3.3815894, -0.0969624, down
-15.508789, -0.3199578, -2.55826, 1.6469489, -0.29595083, down
-0.87145996, 1.560114, -2.2662933, 0.20393273, -0.82353765, down
-1.8963623, -0.48391348, 0.31599995, -2.6668956, 1.7098047, down
-20.197632, -2.325032, 1.3173342, -3.2262537, 2.2121215, down
-43.821777, -3.9593418, 2.6074972, -4.4972625, 3.3815894, down
-29.225708, -2.0732207, -0.3199578, -2.55826, 1.6469489, down
-57.22888, -5.1504827, 1.560114, -2.2662933, 0.20393273, up
-39.39148, -4.636774, -0.48391348, 0.31599995, -2.6668956, down
-20.736328, -2.6611984, -2.325032, 1.3173342, -3.2262537, down
-24.676758, -1.3339896, -3.9593418, 2.6074972, -4.4972625, down
-1.0050049, -0.42320067, -2.0732207, -0.3199578, -2.55826, down
-27.532593, 0.07818884, -5.1504827, 1.560114, -2.2662933, down
-29.801758, -0.93570125, -4.636774, -0.48391348, 0.31599995, down
-36.169678, -2.5686886, -2.6611984, -2.325032, 1.3173342, down
-32.736206, -2.2773616, -1.3339896, -3.9593418, 2.6074972, down
-20.628906, -3.175639, -0.42320067, -2.0732207, -0.3199578, down
-16.606445, -1.3247356, 0.07818884, -5.1504827, 1.560114, down
-39.85315, -2.6892, -0.93570125, -4.636774, -0.48391348, down
-39.50659, -2.3706086, -2.5686886, -2.6611984, -2.325032, down
-38.37268, -2.5940478, -2.2773616, -1.3339896, -3.9593418, down
-64.98596, -5.4832115, -3.175639, -0.42320067, -2.0732207, down
-65.63696, -6.469266, -1.3247356, 0.07818884, -5.1504827, down
-75.389404, -6.3231325, -2.6892, -0.93570125, -4.636774, down
-58.88745, -5.683858, -2.3706086, -2.5686886, -2.6611984, down
-84.11035, -7.980389, -2.5940478, -2.2773616, -1.3339896, down
-78.56055, -6.419067, -5.4832115, -3.175639, -0.42320067, down
-48.40869, -4.3017907, -6.469266, -1.3247356, 0.07818884, down
-14.66272, -0.6609841, -6.3231325, -2.6892, -0.93570125, down
-18.842041, -1.3356782, -5.683858, -2.3706086, -2.5686886, up
-54.50537, -1.5742086, -7.980389, -2.5940478, -2.2773616, up
-45.14868, -0.7884782, -6.419067, -5.4832115, -3.175639, up
-21.590576, -0.77206737, -4.3017907, -6.469266, -1.3247356, up
-29.728271, -3.6695151, -0.6609841, -6.3231325, -2.6892, up
18.560913, 0.2758882, -1.3356782, -5.683858, -2.3706086, up
13.497192, 3.4386137, -1.5742086, -7.980389, -2.5940478, up
35.22168, 5.59639, -0.7884782, -6.419067, -5.4832115, down
